iso3,year,value,indicator
ARG,2010,10.1253981561002,gdp_growth
BRA,2023,3.24165532813583,gdp_growth
BRA,2022,3.01669435408112,gdp_growth
BRA,2021,4.7626043797061,gdp_growth
BRA,2020,-3.27675879612903,gdp_growth
BRA,2019,1.22077782271943,gdp_growth
BRA,2018,1.78366676137003,gdp_growth
BRA,2017,1.32286905390815,gdp_growth
BRA,2016,-3.2759169063211,gdp_growth
BRA,2015,-3.54576339347278,gdp_growth
BRA,2014,0.503955740273241,gdp_growth
BRA,2013,3.0048226702888,gdp_growth
BRA,2012,1.92117598509462,gdp_growth
BRA,2011,3.97442307944702,gdp_growth
BRA,2010,7.52822581812151,gdp_growth
CAN,2023,1.52874550838358,gdp_growth
CAN,2022,4.18903628100851,gdp_growth
CAN,2021,5.95052802804381,gdp_growth
CAN,2020,-5.03823343468899,gdp_growth
CAN,2019,1.90843194590616,gdp_growth
CAN,2018,2.74296344906655,gdp_growth
CAN,2017,3.03383491200222,gdp_growth
CAN,2016,1.03855092490855,gdp_growth
CAN,2015,0.649971001734855,gdp_growth
CAN,2014,2.87346677785811,gdp_growth
CAN,2013,2.32581354806429,gdp_growth
CAN,2012,1.75566129145483,gdp_growth
CAN,2011,3.13719442170364,gdp_growth
CAN,2010,3.09080634469335,gdp_growth
CHL,2023,0.521367977246825,gdp_growth
CHL,2022,2.15399356192458,gdp_growth
CHL,2021,11.3149204879049,gdp_growth
CHL,2020,-6.14347479224092,gdp_growth
CHL,2019,0.634367533828438,gdp_growth
CHL,2018,3.99002947789977,gdp_growth
CHL,2017,1.35769537343957,gdp_growth
CHL,2016,1.753038749071,gdp_growth
CHL,2015,2.15194249981184,gdp_growth
CHL,2014,1.79264947139259,gdp_growth
CHL,2013,3.30850824710085,gdp_growth
CHL,2012,6.15534001855494,gdp_growth
CHL,2011,6.22389678509138,gdp_growth
CHL,2010,5.85165102224047,gdp_growth
COL,2023,0.712380031974334,gdp_growth
COL,2022,7.32827729427979,gdp_growth
COL,2021,10.8011981904878,gdp_growth
COL,2020,-7.18591413760859,gdp_growth
COL,2019,3.18685539245533,gdp_growth
COL,2018,2.56432428277704,gdp_growth
COL,2017,1.35936086788746,gdp_growth
COL,2016,2.08738250162794,gdp_growth
COL,2015,2.95590137527523,gdp_growth
COL,2014,4.49903000110972,gdp_growth
COL,2013,5.13399351995672,gdp_growth
COL,2012,3.91263576716115,gdp_growth
COL,2011,6.94789198173555,gdp_growth
COL,2010,4.49465897070922,gdp_growth
MEX,2023,3.35354140652768,gdp_growth
MEX,2022,3.70975709163623,gdp_growth
MEX,2021,6.0484834621255,gdp_growth
MEX,2020,-8.35403458167995,gdp_growth
MEX,2019,-0.392690505066824,gdp_growth
MEX,2018,1.97208209405635,gdp_growth
MEX,2017,1.87172853327193,gdp_growth
MEX,2016,1.77249323845399,gdp_growth
MEX,2015,2.70232342550646,gdp_growth
MEX,2014,2.50376350288664,gdp_growth
MEX,2013,0.852101559410627,gdp_growth
MEX,2012,3.55321075993527,gdp_growth
MEX,2011,3.44404505794418,gdp_growth
MEX,2010,4.9713345832195,gdp_growth
PER,2023,-0.403242151494268,gdp_growth
PER,2022,2.8090335533015,gdp_growth
PER,2021,13.3626240903125,gdp_growth
PER,2020,-10.9333065010382,gdp_growth
PER,2019,2.24063176875049,gdp_growth
PER,2018,3.969351341365,gdp_growth
PER,2017,2.51883544233135,gdp_growth
PER,2016,3.95331871520767,gdp_growth
PER,2015,3.25224477218451,gdp_growth
PER,2014,2.38215737180541,gdp_growth
PER,2013,5.85251821084928,gdp_growth
PER,2012,6.13972470560435,gdp_growth
PER,2011,6.32719240161117,gdp_growth
PER,2010,8.33245910749577,gdp_growth
USA,2023,2.88755600749487,gdp_growth
USA,2022,2.51237531986017,gdp_growth
USA,2021,6.05505293244555,gdp_growth
USA,2020,-2.16302914036166,gdp_growth
USA,2019,2.58382533412825,gdp_growth
USA,2018,2.96650506901305,gdp_growth
USA,2017,2.45762229852507,gdp_growth
USA,2016,1.81945147788167,gdp_growth
USA,2015,2.94555045484053,gdp_growth
USA,2014,2.52381981363968,gdp_growth
USA,2013,2.11783009790057,gdp_growth
USA,2012,2.28911338669843,gdp_growth
USA,2011,1.56440685763506,gdp_growth
USA,2010,2.69519257744442,gdp_growth
CZE,2023,0.0475803308973752,gdp_growth
CZE,2022,2.8471706583814,gdp_growth
CZE,2021,4.02901832055149,gdp_growth
CZE,2020,-5.30487955463876,gdp_growth
CZE,2019,3.56577658128261,gdp_growth
CZE,2018,2.83030588267866,gdp_growth
CZE,2017,5.17356529967881,gdp_growth
CZE,2016,2.58087013921376,gdp_growth
CZE,2015,4.95875848915604,gdp_growth
CZE,2014,2.24521219862635,gdp_growth
CZE,2013,-0.0418124160447491,gdp_growth
CZE,2012,-0.770668190622743,gdp_growth
CZE,2011,1.77238085338473,gdp_growth
CZE,2010,2.71466509907701,gdp_growth
DEU,2023,-0.869647578573321,gdp_growth
DEU,2022,1.8092581243061,gdp_growth
DEU,2021,3.90999994204108,gdp_growth
DEU,2020,-4.13191443239947,gdp_growth
DEU,2019,0.977734697038784,gdp_growth
DEU,2018,1.13569604599849,gdp_growth
DEU,2017,2.797906720551,gdp_growth
DEU,2016,2.22222216259371,gdp_growth
DEU,2015,1.66300602334775,gdp_growth
DEU,2014,2.18018602168017,gdp_growth
DEU,2013,0.396995583779145,gdp_growth
DEU,2012,0.463512036709204,gdp_growth
DEU,2011,3.75796884489337,gdp_growth
DEU,2010,4.13463778522758,gdp_growth
ESP,2023,2.46085796805582,gdp_growth
ESP,2022,6.37031712129601,gdp_growth
ESP,2021,6.68314420473001,gdp_growth
ESP,2020,-10.9400706350371,gdp_growth
ESP,2019,1.96117850841711,gdp_growth
ESP,2018,2.39541124478878,gdp_growth
ESP,2017,2.89604207865007,gdp_growth
ESP,2016,2.91515598595787,gdp_growth
ESP,2015,4.06086672473866,gdp_growth
ESP,2014,1.52048593647231,gdp_growth
ESP,2013,-1.42732224757626,gdp_growth
ESP,2012,-2.86511368637748,gdp_growth
ESP,2011,-0.639920636520344,gdp_growth
ESP,2010,0.0941223116369514,gdp_growth
FRA,2023,1.43921494437743,gdp_growth
FRA,2022,2.71676264185913,gdp_growth
FRA,2021,6.88233783360239,gdp_growth
FRA,2020,-7.44064589948231,gdp_growth
FRA,2019,2.02744646419237,gdp_growth
FRA,2018,1.64590872395887,gdp_growth
FRA,2017,2.08361485997399,gdp_growth
FRA,2016,0.860031075424033,gdp_growth
FRA,2015,1.06675474783462,gdp_growth
FRA,2014,0.997832947295251,gdp_growth
FRA,2013,0.781756446231,gdp_growth
FRA,2012,0.183835264973013,gdp_growth
FRA,2011,2.43757653729007,gdp_growth
FRA,2010,2.00032476039051,gdp_growth
GBR,2023,0.271650048355255,gdp_growth
GBR,2022,5.14970388522993,gdp_growth
GBR,2021,8.5431118453255,gdp_growth
GBR,2020,-10.047896637362,gdp_growth
GBR,2019,1.25629899760824,gdp_growth
GBR,2018,1.55133095078786,gdp_growth
GBR,2017,3.02322219840339,gdp_growth
GBR,2016,2.20652020635357,gdp_growth
GBR,2015,2.14040560033371,gdp_growth
GBR,2014,3.16017351468152,gdp_growth
GBR,2013,1.71846961308464,gdp_growth
GBR,2012,1.52826034721852,gdp_growth
GBR,2011,0.851437739020326,gdp_growth
GBR,2010,2.26054460931586,gdp_growth
ITA,2023,0.975694840127005,gdp_growth
ITA,2022,4.82117669913565,gdp_growth
ITA,2021,8.93106210800055,gdp_growth
ITA,2020,-8.86822122185345,gdp_growth
ITA,2019,0.429162533780342,gdp_growth
ITA,2018,0.826646712344115,gdp_growth
ITA,2017,1.60369995294101,gdp_growth
ITA,2016,1.23622108511661,gdp_growth
ITA,2015,0.885667635240807,gdp_growth
ITA,2014,-0.00138761730454462,gdp_growth
ITA,2013,-1.81802510749792,gdp_growth
ITA,2012,-3.12523877282996,gdp_growth
ITA,2011,0.695463154440176,gdp_growth
ITA,2010,1.52910573247101,gdp_growth
NLD,2023,-0.598096167209832,gdp_growth
NLD,2022,5.00723455159611,gdp_growth
NLD,2021,6.2768306708326,gdp_growth
NLD,2020,-3.86795333823223,gdp_growth
NLD,2019,2.30009157916757,gdp_growth
NLD,2018,2.2587403735731,gdp_growth
NLD,2017,2.78154619309936,gdp_growth
NLD,2016,2.42428572955482,gdp_growth
NLD,2015,2.12060523860846,gdp_growth
NLD,2014,1.61261001294011,gdp_growth
NLD,2013,-0.0302325600539604,gdp_growth
NLD,2012,-0.977876877747732,gdp_growth
NLD,2011,1.77334516269423,gdp_growth
NLD,2010,1.31932032302214,gdp_growth
POL,2023,0.249610834017872,gdp_growth
POL,2022,5.25545697386036,gdp_growth
POL,2021,6.92718266052501,gdp_growth
POL,2020,-2.03556882399977,gdp_growth
POL,2019,4.58045817256199,gdp_growth
POL,2018,6.2458584723942,gdp_growth
POL,2017,5.15245773325907,gdp_growth
POL,2016,3.03117767594847,gdp_growth
POL,2015,4.43176700264478,gdp_growth
POL,2014,3.92050862390032,gdp_growth
POL,2013,0.684240607051805,gdp_growth
POL,2012,1.51178167644575,gdp_growth
POL,2011,5.25546256612796,gdp_growth
POL,2010,3.16892748258036,gdp_growth
CHE,2023,0.683328174376044,gdp_growth
CHE,2022,3.04406102969423,gdp_growth
CHE,2021,5.55962020605844,gdp_growth
CHE,2020,-2.14173712008038,gdp_growth
CHE,2019,1.14198218965691,gdp_growth
CHE,2018,2.86044579439036,gdp_growth
CHE,2017,1.36279965488859,gdp_growth
CHE,2016,2.06868969039562,gdp_growth
CHE,2015,1.64462750849488,gdp_growth
CHE,2014,2.34988141500179,gdp_growth
CHE,2013,1.79214400716117,gdp_growth
CHE,2012,1.17925385250513,gdp_growth
CHE,2011,1.81310830459596,gdp_growth
CHE,2010,3.24339715656356,gdp_growth
CHN,2023,5.41484330099675,gdp_growth
CHN,2022,3.1341888719577,gdp_growth
CHN,2021,8.57008513166322,gdp_growth
CHN,2020,2.34018843078414,gdp_growth
CHN,2019,6.06850235053705,gdp_growth
CHN,2018,6.75671800166833,gdp_growth
CHN,2017,6.8912663621211,gdp_growth
CHN,2016,6.77555562837017,gdp_growth
CHN,2015,6.97878002657477,gdp_growth
CHN,2014,7.46190028229434,gdp_growth
CHN,2013,7.77872409446717,gdp_growth
CHN,2012,7.85617427055587,gdp_growth
CHN,2011,9.4613358870736,gdp_growth
CHN,2010,10.5962719761682,gdp_growth
IND,2023,9.19075493028345,gdp_growth
IND,2022,7.60936497768895,gdp_growth
IND,2021,9.68959249192875,gdp_growth
IND,2020,-5.77772470686801,gdp_growth
IND,2019,3.87143694070356,gdp_growth
IND,2018,6.45385134497769,gdp_growth
IND,2017,6.79538341897911,gdp_growth
IND,2016,8.25630550179086,gdp_growth
IND,2015,7.99625378571471,gdp_growth
IND,2014,7.41022760508854,gdp_growth
IND,2013,6.38610640094825,gdp_growth
IND,2012,5.45638755166587,gdp_growth
IND,2011,5.24131619937695,gdp_growth
IND,2010,8.49758470221235,gdp_growth
JPN,2023,1.47503481053384,gdp_growth
JPN,2022,0.941998775483285,gdp_growth
JPN,2021,2.69657404187188,gdp_growth
JPN,2020,-4.16876457146743,gdp_growth
JPN,2019,-0.402169200894946,gdp_growth
JPN,2018,0.643391023533141,gdp_growth
JPN,2017,1.67533175173359,gdp_growth
JPN,2016,0.753826745789127,gdp_growth
JPN,2015,1.56062669680782,gdp_growth
JPN,2014,0.296205514141889,gdp_growth
JPN,2013,2.00510017681211,gdp_growth
JPN,2012,1.37475099905274,gdp_growth
JPN,2011,0.0238095237995424,gdp_growth
JPN,2010,4.09791791943181,gdp_growth
KOR,2023,1.58301467403629,gdp_growth
KOR,2022,2.72756456708991,gdp_growth
KOR,2021,4.61296795454287,gdp_growth
KOR,2020,-0.700242317542106,gdp_growth
KOR,2019,2.31380210595475,gdp_growth
KOR,2018,3.17611568177327,gdp_growth
KOR,2017,3.433191763972,gdp_growth
KOR,2016,3.17152748983935,gdp_growth
KOR,2015,2.92029267301234,gdp_growth
KOR,2014,3.21468019683108,gdp_growth
KOR,2013,3.2913959543442,gdp_growth
KOR,2012,2.54766550568242,gdp_growth
KOR,2011,3.6880320602952,gdp_growth
KOR,2010,6.98166138853071,gdp_growth
NOR,2023,0.0721204806030329,gdp_growth
NOR,2022,3.24622860260932,gdp_growth
NOR,2021,3.90868676830634,gdp_growth
NOR,2020,-1.27817177234034,gdp_growth
NOR,2019,1.12374694968757,gdp_growth
NOR,2018,0.828931500516902,gdp_growth
NOR,2017,2.46374626574153,gdp_growth
NOR,2016,1.16472423928819,gdp_growth
NOR,2015,1.85733971623901,gdp_growth
NOR,2014,2.04813200438943,gdp_growth
NOR,2013,1.01619084044641,gdp_growth
NOR,2012,2.71795924894734,gdp_growth
NOR,2011,1.10565603382983,gdp_growth
NOR,2010,0.787051861494078,gdp_growth
SWE,2023,-0.204061304891439,gdp_growth
SWE,2022,1.25543620445816,gdp_growth
SWE,2021,5.2258643028773,gdp_growth
SWE,2020,-1.93379704032216,gdp_growth
SWE,2019,2.60823012869524,gdp_growth
SWE,2018,1.7702553546772,gdp_growth
SWE,2017,1.88282184966646,gdp_growth
SWE,2016,2.13117914731151,gdp_growth
SWE,2015,4.38824673608589,gdp_growth
SWE,2014,2.29577238758284,gdp_growth
SWE,2013,1.13766671801426,gdp_growth
SWE,2012,-0.414397702454409,gdp_growth
SWE,2011,3.16388567406926,gdp_growth
SWE,2010,5.75076477579255,gdp_growth
TUR,2023,5.04512369812289,gdp_growth
TUR,2022,5.44122511322401,gdp_growth
TUR,2021,11.811094450607,gdp_growth
TUR,2020,1.80306247087255,gdp_growth
TUR,2019,1.30162365464503,gdp_growth
TUR,2018,3.46815306092219,gdp_growth
TUR,2017,7.82585730002594,gdp_growth
TUR,2016,3.32366508200445,gdp_growth
TUR,2015,5.80557386628684,gdp_growth
TUR,2014,4.60079447270559,gdp_growth
TUR,2013,8.48825689298511,gdp_growth
TUR,2012,4.80762696633448,gdp_growth
TUR,2011,10.9799625273598,gdp_growth
TUR,2010,8.54219848467686,gdp_growth
AUS,2023,3.58382100798981,gdp_growth
AUS,2022,4.25304559238732,gdp_growth
AUS,2021,2.00694844335034,gdp_growth
AUS,2020,-0.133531904304775,gdp_growth
AUS,2019,2.19401703622717,gdp_growth
AUS,2018,2.87417039499501,gdp_growth
AUS,2017,2.29331030192918,gdp_growth
AUS,2016,2.75564065529868,gdp_growth
AUS,2015,2.16434780647852,gdp_growth
AUS,2014,2.60118978187332,gdp_growth
AUS,2013,2.65445302592404,gdp_growth
AUS,2012,3.95247138119184,gdp_growth
AUS,2011,2.39473494330615,gdp_growth
AUS,2010,2.21004795300735,gdp_growth
IDN,2023,5.04902331835997,gdp_growth
IDN,2022,5.30719722664799,gdp_growth
IDN,2021,3.70288562827751,gdp_growth
IDN,2020,-2.06551182934165,gdp_growth
IDN,2019,5.01928768046282,gdp_growth
IDN,2018,5.17429153955024,gdp_growth
IDN,2017,5.06978590134916,gdp_growth
IDN,2016,5.03306918280177,gdp_growth
IDN,2015,4.87632230022123,gdp_growth
IDN,2014,5.006668425755,gdp_growth
IDN,2013,5.5572636889101,gdp_growth
IDN,2012,6.03005065305615,gdp_growth
IDN,2011,6.16978420771008,gdp_growth
IDN,2010,6.22385418062366,gdp_growth
MYS,2023,3.5370638041057,gdp_growth
MYS,2022,9.03173723044451,gdp_growth
MYS,2021,3.31534954399166,gdp_growth
MYS,2020,-5.45684658426701,gdp_growth
MYS,2019,4.41318742129586,gdp_growth
MYS,2018,4.84308697634881,gdp_growth
MYS,2017,5.81272240983328,gdp_growth
MYS,2016,4.44978139761541,gdp_growth
MYS,2015,5.09153242155011,gdp_growth
MYS,2014,6.00672194558203,gdp_growth
MYS,2013,4.69372252557893,gdp_growth
MYS,2012,5.47345419253853,gdp_growth
MYS,2011,5.29391283414003,gdp_growth
MYS,2010,7.42484738326097,gdp_growth
NZL,2023,1.39425181563566,gdp_growth
NZL,2022,3.49638686458842,gdp_growth
NZL,2021,4.53540565716095,gdp_growth
NZL,2020,-0.307246896026541,gdp_growth
NZL,2019,2.31747144034802,gdp_growth
NZL,2018,3.47058203866328,gdp_growth
NZL,2017,3.37873219470765,gdp_growth
NZL,2016,3.77911068354334,gdp_growth
NZL,2015,3.69036908387233,gdp_growth
NZL,2014,3.82638491760299,gdp_growth
NZL,2013,2.58954199031598,gdp_growth
NZL,2012,2.36630664656174,gdp_growth
NZL,2011,2.09349621669912,gdp_growth
NZL,2010,1.45863634911349,gdp_growth
PHL,2023,5.51894967862863,gdp_growth
PHL,2022,7.58098212785563,gdp_growth
PHL,2021,5.71473313185116,gdp_growth
PHL,2020,-9.51829474045297,gdp_growth
PHL,2019,6.11852566221303,gdp_growth
PHL,2018,6.34148557153473,gdp_growth
PHL,2017,6.9309883258402,gdp_growth
PHL,2016,7.14945675000752,gdp_growth
PHL,2015,6.34830971672761,gdp_growth
PHL,2014,6.34798748260867,gdp_growth
PHL,2013,6.75053130142255,gdp_growth
PHL,2012,6.89695171050985,gdp_growth
PHL,2011,3.85823282795663,gdp_growth
PHL,2010,7.33449996034538,gdp_growth
SAU,2023,0.542592439393161,gdp_growth
SAU,2022,12.0005874752929,gdp_growth
SAU,2021,6.51959698325419,gdp_growth
SAU,2020,-3.80478901996312,gdp_growth
SAU,2019,1.65158925617395,gdp_growth
SAU,2018,3.2269508901591,gdp_growth
SAU,2017,1.18210705878283,gdp_growth
SAU,2016,1.70404739202878,gdp_growth
SAU,2015,4.65512316652699,gdp_growth
SAU,2014,4.02467158380668,gdp_growth
SAU,2013,2.94563789152025,gdp_growth
SAU,2012,5.76157382270968,gdp_growth
SAU,2011,11.758820686671,gdp_growth
SAU,2010,5.0395150823517,gdp_growth
THA,2023,2.01775095328327,gdp_growth
THA,2022,2.58037874709827,gdp_growth
THA,2021,1.55216608426647,gdp_growth
THA,2020,-6.05003846851622,gdp_growth
THA,2019,2.11455779628278,gdp_growth
THA,2018,4.22287028746071,gdp_growth
THA,2017,4.1776810321001,gdp_growth
THA,2016,3.43515771692182,gdp_growth
THA,2015,3.13404724911635,gdp_growth
THA,2014,0.984468863619426,gdp_growth
THA,2013,2.68749556320556,gdp_growth
THA,2012,7.24279620249642,gdp_growth
THA,2011,0.840132083053334,gdp_growth
THA,2010,7.51339053261624,gdp_growth
ZAF,2023,0.80610455095804,gdp_growth
ZAF,2022,2.05813661692193,gdp_growth
ZAF,2021,4.85864865060148,gdp_growth
ZAF,2020,-6.1689177146757,gdp_growth
ZAF,2019,0.25993557687633,gdp_growth
ZAF,2018,1.55678384721676,gdp_growth
ZAF,2017,1.15794695181735,gdp_growth
ZAF,2016,0.664552307858116,gdp_growth
ZAF,2015,1.32186223678229,gdp_growth
ZAF,2014,1.41382645223793,gdp_growth
ZAF,2013,2.48546800826588,gdp_growth
ZAF,2012,2.39623238465745,gdp_growth
ZAF,2011,3.16855627858818,gdp_growth
ZAF,2010,3.03973288127956,gdp_growth
EGY,2023,3.76028052279247,gdp_growth
EGY,2022,6.58784560886967,gdp_growth
EGY,2021,3.29064601202211,gdp_growth
EGY,2020,3.55016483786838,gdp_growth
EGY,2019,5.55209307156956,gdp_growth
EGY,2018,5.3311086189448,gdp_growth
EGY,2017,4.18122099994778,gdp_growth
EGY,2016,4.34664345555447,gdp_growth
EGY,2015,4.37201907790141,gdp_growth
EGY,2014,2.91591187985748,gdp_growth
EGY,2013,2.18546605362143,gdp_growth
EGY,2012,2.22619979863525,gdp_growth
EGY,2011,1.7645719489982,gdp_growth
EGY,2010,5.1472348575531,gdp_growth
ISR,2023,1.82652049482384,gdp_growth
ISR,2022,6.26326343841286,gdp_growth
ISR,2021,9.38837403354628,gdp_growth
ISR,2020,-2.02161548237589,gdp_growth
ISR,2019,3.71049632750405,gdp_growth
ISR,2018,4.00389862187025,gdp_growth
ISR,2017,4.3469311670646,gdp_growth
ISR,2016,4.45978271860821,gdp_growth
ISR,2015,2.23760317482488,gdp_growth
ISR,2014,3.77582843213109,gdp_growth
ISR,2013,4.08570918638205,gdp_growth
ISR,2012,2.44716836741318,gdp_growth
ISR,2011,5.51879621371651,gdp_growth
ISR,2010,5.53434033902194,gdp_growth
KEN,2023,5.71999241214208,gdp_growth
KEN,2022,4.85998104287999,gdp_growth
KEN,2021,7.59048947333467,gdp_growth
KEN,2020,-0.272766327438816,gdp_growth
KEN,2019,5.11415885767801,gdp_growth
KEN,2018,5.64794640709219,gdp_growth
KEN,2017,3.83795817364721,gdp_growth
KEN,2016,4.21351706814744,gdp_growth
KEN,2015,4.96772112759767,gdp_growth
KEN,2014,5.02011100232484,gdp_growth
KEN,2013,3.7978483925754,gdp_growth
KEN,2012,4.56867961444982,gdp_growth
KEN,2011,5.1211061197056,gdp_growth
KEN,2010,8.05847360290906,gdp_growth
MAR,2023,3.65564411017931,gdp_growth
MAR,2022,1.81269242194809,gdp_growth
MAR,2021,8.15473889823681,gdp_growth
MAR,2020,-7.17820744246774,gdp_growth
MAR,2019,2.89097476137077,gdp_growth
MAR,2018,3.06564133025955,gdp_growth
MAR,2017,5.05789816173446,gdp_growth
MAR,2016,0.52118550608968,gdp_growth
MAR,2015,4.34458297635238,gdp_growth
MAR,2014,2.7192440802029,gdp_growth
MAR,2013,4.12221286860944,gdp_growth
MAR,2012,3.06234368502997,gdp_growth
MAR,2011,5.52464523319847,gdp_growth
MAR,2010,3.49955709403216,gdp_growth
ARG,2023,6.139,unemployment
ARG,2022,6.805,unemployment
ARG,2021,8.736,unemployment
ARG,2020,11.461,unemployment
ARG,2019,9.843,unemployment
ARG,2018,9.22,unemployment
ARG,2017,8.347,unemployment
ARG,2016,8.088,unemployment
ARG,2015,7.577,unemployment
ARG,2014,7.268,unemployment
ARG,2013,7.1,unemployment
ARG,2012,7.217,unemployment
ARG,2011,7.18,unemployment
ARG,2010,7.714,unemployment
BRA,2023,7.947,unemployment
BRA,2022,9.231,unemployment
BRA,2021,13.158,unemployment
BRA,2020,13.697,unemployment
BRA,2019,11.936,unemployment
BRA,2018,12.329,unemployment
BRA,2017,12.792,unemployment
BRA,2016,11.58,unemployment
BRA,2015,8.538,unemployment
BRA,2014,6.755,unemployment
BRA,2013,7.071,unemployment
BRA,2012,7.251,unemployment
BRA,2011,7.578,unemployment
BRA,2010,8.42,unemployment
CAN,2023,5.415,unemployment
CAN,2022,5.279,unemployment
CAN,2021,7.527,unemployment
CAN,2020,9.657,unemployment
CAN,2019,5.69,unemployment
CAN,2018,5.837,unemployment
CAN,2017,6.426,unemployment
CAN,2016,7.038,unemployment
CAN,2015,6.945,unemployment
CAN,2014,7.023,unemployment
CAN,2013,7.143,unemployment
CAN,2012,7.392,unemployment
CAN,2011,7.637,unemployment
CAN,2010,8.178,unemployment
CHL,2023,9.013,unemployment
CHL,2022,8.249,unemployment
CHL,2021,9.281,unemployment
CHL,2020,10.934,unemployment
CHL,2019,7.493,unemployment
CHL,2018,7.623,unemployment
CHL,2017,7.257,unemployment
CHL,2016,6.926,unemployment
CHL,2015,6.605,unemployment
CHL,2014,6.761,unemployment
CHL,2013,6.361,unemployment
CHL,2012,6.79,unemployment
CHL,2011,7.492,unemployment
CHL,2010,8.547,unemployment
COL,2023,9.591,unemployment
COL,2022,10.541,unemployment
COL,2021,13.898,unemployment
COL,2020,15.983,unemployment
COL,2019,10.28,unemployment
COL,2018,9.36,unemployment
COL,2017,9.086,unemployment
COL,2016,8.922,unemployment
COL,2015,8.572,unemployment
COL,2014,8.799,unemployment
COL,2013,9.246,unemployment
COL,2012,9.959,unemployment
COL,2011,10.288,unemployment
COL,2010,11.153,unemployment
MEX,2023,2.765,unemployment
MEX,2022,3.256,unemployment
MEX,2021,4.019,unemployment
MEX,2020,4.44,unemployment
MEX,2019,3.477,unemployment
MEX,2018,3.275,unemployment
MEX,2017,3.419,unemployment
MEX,2016,3.853,unemployment
MEX,2015,4.311,unemployment
MEX,2014,4.819,unemployment
MEX,2013,4.921,unemployment
MEX,2012,4.892,unemployment
MEX,2011,5.175,unemployment
MEX,2010,5.303,unemployment
PER,2023,4.899,unemployment
PER,2022,4.291,unemployment
PER,2021,5.097,unemployment
PER,2020,7.179,unemployment
PER,2019,3.379,unemployment
PER,2018,3.492,unemployment
PER,2017,3.691,unemployment
PER,2016,3.741,unemployment
PER,2015,3.272,unemployment
PER,2014,3.208,unemployment
PER,2013,3.575,unemployment
PER,2012,3.238,unemployment
PER,2011,3.477,unemployment
PER,2010,3.6,unemployment
USA,2023,3.638,unemployment
USA,2022,3.65,unemployment
USA,2021,5.349,unemployment
USA,2020,8.055,unemployment
USA,2019,3.669,unemployment
USA,2018,3.896,unemployment
USA,2017,4.355,unemployment
USA,2016,4.869,unemployment
USA,2015,5.28,unemployment
USA,2014,6.168,unemployment
USA,2013,7.375,unemployment
USA,2012,8.069,unemployment
USA,2011,8.949,unemployment
USA,2010,9.633,unemployment
CZE,2023,2.579,unemployment
CZE,2022,2.224,unemployment
CZE,2021,2.803,unemployment
CZE,2020,2.55,unemployment
CZE,2019,2.015,unemployment
CZE,2018,2.246,unemployment
CZE,2017,2.893,unemployment
CZE,2016,3.952,unemployment
CZE,2015,5.048,unemployment
CZE,2014,6.108,unemployment
CZE,2013,6.953,unemployment
CZE,2012,6.979,unemployment
CZE,2011,6.712,unemployment
CZE,2010,7.281,unemployment
DEU,2023,3.071,unemployment
DEU,2022,3.137,unemployment
DEU,2021,3.594,unemployment
DEU,2020,3.881,unemployment
DEU,2019,3.163,unemployment
DEU,2018,3.384,unemployment
DEU,2017,3.781,unemployment
DEU,2016,4.104,unemployment
DEU,2015,4.612,unemployment
DEU,2014,4.979,unemployment
DEU,2013,5.316,unemployment
DEU,2012,5.372,unemployment
DEU,2011,5.967,unemployment
DEU,2010,7.043,unemployment
ESP,2023,12.179,unemployment
ESP,2022,13.033,unemployment
ESP,2021,14.914,unemployment
ESP,2020,15.532,unemployment
ESP,2019,14.104,unemployment
ESP,2018,15.255,unemployment
ESP,2017,17.224,unemployment
ESP,2016,19.635,unemployment
ESP,2015,22.057,unemployment
ESP,2014,24.441,unemployment
ESP,2013,26.094,unemployment
ESP,2012,24.789,unemployment
ESP,2011,21.39,unemployment
ESP,2010,19.86,unemployment
FRA,2023,7.335,unemployment
FRA,2022,7.303,unemployment
FRA,2021,7.871,unemployment
FRA,2020,8.009,unemployment
FRA,2019,8.415,unemployment
FRA,2018,9.018,unemployment
FRA,2017,9.409,unemployment
FRA,2016,10.057,unemployment
FRA,2015,10.354,unemployment
FRA,2014,10.273,unemployment
FRA,2013,9.913,unemployment
FRA,2012,9.841,unemployment
FRA,2011,9.228,unemployment
FRA,2010,9.279,unemployment
GBR,2023,4.025,unemployment
GBR,2022,3.768,unemployment
GBR,2021,4.864,unemployment
GBR,2020,4.472,unemployment
GBR,2019,3.657,unemployment
GBR,2018,4.145,unemployment
GBR,2017,4.501,unemployment
GBR,2016,4.909,unemployment
GBR,2015,5.552,unemployment
GBR,2014,6.398,unemployment
GBR,2013,7.752,unemployment
GBR,2012,8.279,unemployment
GBR,2011,8.195,unemployment
GBR,2010,7.973,unemployment
ITA,2023,7.627,unemployment
ITA,2022,8.069,unemployment
ITA,2021,9.497,unemployment
ITA,2020,9.192,unemployment
ITA,2019,9.884,unemployment
ITA,2018,10.538,unemployment
ITA,2017,11.211,unemployment
ITA,2016,11.688,unemployment
ITA,2015,11.896,unemployment
ITA,2014,12.683,unemployment
ITA,2013,12.149,unemployment
ITA,2012,10.655,unemployment
ITA,2011,8.359,unemployment
ITA,2010,8.363,unemployment
NLD,2023,3.535,unemployment
NLD,2022,3.526,unemployment
NLD,2021,4.209,unemployment
NLD,2020,3.82,unemployment
NLD,2019,3.379,unemployment
NLD,2018,3.832,unemployment
NLD,2017,4.837,unemployment
